Unit_Code,Spring_ID,MOJN_SpringCode,ComplexName,LocationName,LocationType_Label,LandOwnership_Label,ComplexStatus_Label,X_UTM_NAD83_11N,Y_UTM_NAD83_11N,Lon_WGS84,Lat_WGS84,ElevationDEM_m,BuildingProximity,ElevationBand,EventDate,VisitType_Label,SpringHabitat_Label,DissolvedOxygen_mg_per_l,SpringbrookLength_m,Temperature_C,SpConductivity_microSiemens_per_cm,pH,DischargeFlag_Code,Discharge_liters_per_minute,WaterDepth_cm,WaterWidth_m,Notes,FieldnoteNumber,LocateStatus_Label,DischargeClass_Description,Event_ID,Diversion,Dredging,Drying,Fire,Flooding,Livestock,Other,Overall,Recreation,Residence
GRBA,CAYO0009,GRBA_P_CAYO0009,[No Data],CAYO0009,,Park,[No Data],741420,4315940,-114.213807,38.95918733,2522,[No Data],3,,,[No Data],8.15,,3,109.7,7.04,LT,17,2,,"spring SE side of Cayo with another upstream 25 meters, from h TYPE: Single Spring SUBSTRATE: cobble-boulder ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Granite",,[No Data],,2931,,,,,,,,,,
GRBA,CAYO0010,GRBA_P_CAYO0010,[No Data],CAYO0010,,Park,[No Data],741247,4315799,-114.215851,38.95796585,2587,[No Data],3,,,[No Data],0,20,0,0,,,,0,,at end of cayo watershed TYPE: Spring Complex SUBSTRATE: cobble-boulder ECOTYPE:  GEOLOGY: Granite,,[No Data],,2932,,,,,,,,,,
GRBA,CAYO0011,GRBA_P_CAYO0011,[No Data],CAYO0011,,Park,[No Data],742270,4316674,-114.2037482,38.96555929,2321,[No Data],3,,,[No Data],4.74,14,6,93.3,6.7,LT,170,4.2,,TYPE: Single Spring SUBSTRATE: sand-gravel ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Alluvium,,[No Data],,2933,,,,,,,,,,
GRBA,CAYO0012,GRBA_P_CAYO0012,[No Data],CAYO0012,,Park,[No Data],742126,4316378,-114.2055132,38.96293489,2373,[No Data],3,,,[No Data],5.48,75,6,78.4,6.9,LT,170,3.4,,TYPE: Spring Complex SUBSTRATE: cobble-boulder ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Alluvium,,[No Data],,2934,,,,,,,,,,
GRBA,CAYO0013,GRBA_P_CAYO0013,[No Data],CAYO0013,,Park,[No Data],742078,4316306,-114.206092,38.9623001,2390,[No Data],3,,,[No Data],9.27,40,5,56.9,7.2,LT,17,3.5,,TYPE: Spring Complex SUBSTRATE: sand-gravel ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Alluvium,,[No Data],,2935,,,,,,,,,,
GRBA,CAYO0014,GRBA_P_CAYO0014,[No Data],CAYO0014,,Park,[No Data],741263,4315810,-114.2156627,38.95806046,2582,[No Data],3,,,[No Data],0,10,5,86.1,,LT,17,3.5,,flows into Cayo010 TYPE: Single Spring SUBSTRATE: cobble-boulder ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Granite,,[No Data],,2936,,,,,,,,,,
GRBA,CAYO0015,GRBA_P_CAYO0015,[No Data],CAYO0015,,Park,[No Data],741861,4315951,-114.2087192,38.95916476,2470,[No Data],3,,,[No Data],8.59,137,3,40.1,7.1,,,8.3,,TYPE: Single Spring SUBSTRATE: cobble-boulder ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Granite,,[No Data],,2937,,,,,,,,,,
GRBA,CAYO0016,GRBA_P_CAYO0016,[No Data],CAYO0016,,Park,[No Data],741347,4315851,-114.2146799,38.95840636,2559,[No Data],3,,,[No Data],3.33,20,6,92.2,,LT,170,2.7,,flows into CAYO 10 and 14 TYPE: Single Spring SUBSTRATE: sand-gravel ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Granite,,[No Data],,2938,,,,,,,,,,
GRBA,CAYO0017,GRBA_P_CAYO0017,[No Data],CAYO0017,,Park,[No Data],741351,4316668,-114.2143456,38.96575887,2473,[No Data],3,,,[No Data],5.68,15,8,245.8,6.9,LT,17,1,,TYPE: Single Spring SUBSTRATE: sand-gravel ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Granite,,[No Data],,2939,,,,,,,,,,
GRBA,CAYO0018,GRBA_P_CAYO0018,[No Data],CAYO0018,,Park,[No Data],741109,4316648,-114.2171428,38.96564547,2507,[No Data],3,,,[No Data],0,,13,203.1,6.1,LT,170,1,,TYPE: Single Spring SUBSTRATE: unsorted ECOTYPE: Pinyon - Juniper GEOLOGY: Granite,,[No Data],,2940,,,,,,,,,,
GRBA,CAYO0020,GRBA_P_CAYO0020,[No Data],CAYO0020,,Park,[No Data],741737,4318297,-114.2093196,38.9803146,2329,[No Data],3,,,[No Data],1.85,,8.1,426.4,7,LT,1.7,9.7,,standing water in mouth of cave TYPE: Single Spring SUBSTRATE: unsorted ECOTYPE: Pinyon - Juniper GEOLOGY: Carbonate,,[No Data],,2941,,,,,,,,,,
GRBA,DECA0001,GRBA_P_DECA0001,[No Data],DECA0001,,Park,[No Data],736710,4305142,-114.2718324,38.86327656,3090,[No Data],3,,,[No Data],4.31,,19,399,7.1,,,0,,Mustang springs TYPE: Single Spring SUBSTRATE: unsorted ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Carbonate,,[No Data],,2942,,,,,,,,,,
GRBA,LEHM0001,GRBA_P_LEHM0001,[No Data],LEHM0001,,Outside Park,[No Data],741805,4321553,-114.207383,39.00960192,2000,[No Data],3,,,[No Data],7.22,60,8.5,172.5,7.59,LT,17,4,,60 meter stream meets up with Rowland Springs TYPE: Spring Complex SUBSTRATE: cobble-boulder ECOTYPE: Pinyon - Juniper GEOLOGY: Alluvium,,[No Data],,2943,,,,,,,,,,
GRBA,LEHM0002,GRBA_P_LEHM0002,[No Data],LEHM0002,,Outside Park,[No Data],741771,4321453,-114.2078106,39.00871125,2007,[No Data],3,,,[No Data],8.61,2400,8.4,143.6,,,,0,,Rowland Springs TYPE: Spring Complex SUBSTRATE: cobble-boulder ECOTYPE: Pinyon - Juniper GEOLOGY: Alluvium,,[No Data],,2944,,,,,,,,,,
GRBA,LEHM0003,GRBA_P_LEHM0003,[No Data],LEHM0003,,Park,[No Data],739392,4322528,-114.2348784,39.01904125,2203,[No Data],3,,,[No Data],5.09,420,11.1,241.6,6.91,LT,17,1,,TYPE: Single Spring SUBSTRATE: sand-gravel ECOTYPE: Pinyon - Juniper GEOLOGY: Alluvium,,[No Data],,2945,,,,,,,,,,
GRBA,LEHM0004,GRBA_P_LEHM0004,[No Data],LEHM0004,,Park,[No Data],739428,4322562,-114.2344511,39.01933742,2199,[No Data],3,,,[No Data],6.55,33,10.9,110,7.3,LT,170,0.5,,TYPE: Spring Complex SUBSTRATE: sand-gravel ECOTYPE: Pinyon - Juniper GEOLOGY: Alluvium,,[No Data],,2946,,,,,,,,,,
GRBA,LEHM0005,GRBA_P_LEHM0005,[No Data],LEHM0005,,Park,[No Data],739283,4322240,-114.236237,39.01647883,2219,[No Data],3,,,[No Data],4.18,,7.7,103.8,6.6,LT,17,4,,TYPE: Single Spring SUBSTRATE: clay-silt ECOTYPE: Pinyon - Juniper GEOLOGY: Alluvium,,[No Data],,2947,,,,,,,,,,
GRBA,LEHM0006,GRBA_P_LEHM0006,[No Data],LEHM0006,,Park,[No Data],739811,4322545,-114.230038,39.01907948,2165,[No Data],3,,,[No Data],6.88,20,6,57.5,6.84,LT,17,3,,spring enters creek in defined channel TYPE: Spring Complex SUBSTRATE: sand-gravel ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Alluvium,,[No Data],,2948,,,,,,,,,,
GRBA,LEHM0007,GRBA_P_LEHM0007,[No Data],LEHM0007,,Park,[No Data],740072,4322532,-114.2270312,39.01889087,2148,[No Data],3,,,[No Data],8.07,,14.3,219.6,6.4,LT,17,1,,spring on east side of road very close TYPE: Single Spring SUBSTRATE: clay-silt ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Alluvium,,[No Data],,2949,,,,,,,,,,
GRBA,LEHM0008,GRBA_P_LEHM0008,[No Data],LEHM0008,,Park,[No Data],739141,4322245,-114.2378736,39.01656267,2231,[No Data],3,,,[No Data],0,3,9.7,76.1,6.7,LT,1.7,0.5,,right bank of lehman creek seep TYPE: Single Spring SUBSTRATE: clay-silt ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Alluvium,,[No Data],,2950,,,,,,,,,,
GRBA,LEHM0009,GRBA_P_LEHM0009,[No Data],LEHM0009,,Park,[No Data],739941,4322547,-114.2285373,39.01906183,2157,[No Data],3,,,[No Data],0,,13.4,120.5,6.4,LT,170,1.5,,TYPE: Single Spring SUBSTRATE: clay-silt ECOTYPE: Pinyon - Juniper GEOLOGY: Alluvium,,[No Data],,2951,,,,,,,,,,
GRBA,LEHM0010,GRBA_P_LEHM0010,[No Data],LEHM0010,,Park,[No Data],739725,4322501,-114.2310457,39.01870702,2174,[No Data],3,,,[No Data],5.38,30,10.8,79.5,6.4,LT,17,1.5,,50m east of campsite 11 in Lower Lehman creek campground TYPE: Single Spring SUBSTRATE: unsorted ECOTYPE: Sagebrush Steppe GEOLOGY: Alluvium,,[No Data],,2952,,,,,,,,,,
GRBA,LEHM0013,GRBA_P_LEHM0013,[No Data],LEHM0013,,Park,[No Data],739121,4322317,-114.2380792,39.0172162,2230,[No Data],3,,,[No Data],3.63,7,11.7,96.4,6.5,LT,170,1.3,,Lower Lehman campground next to campsite 7 TYPE: Single Spring SUBSTRATE: sand-gravel ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Alluvium,,[No Data],,2953,,,,,,,,,,
GRBA,LEHM0015,GRBA_P_LEHM0015,[No Data],LEHM0015,,Park,[No Data],738992,4322240,-114.2395945,39.01655839,2243,[No Data],3,,,[No Data],4.58,300,11.8,78.7,6.09,LT,170,3.4,,spring complex north of campsite 2 TYPE: Spring Complex SUBSTRATE: sand-gravel ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Alluvium,,[No Data],,2954,,,,,,,,,,
GRBA,LEHM0017,GRBA_P_LEHM0017,[No Data],LEHM0017,,Park,[No Data],738735,4322062,-114.242622,39.01502641,2271,[No Data],3,,,[No Data],0,13,11.5,89.7,6.19,LT,17,1.5,,"north of Lehman Creek, west of campground TYPE: Single Spring SUBSTRATE: clay-silt ECOTYPE: Pinyon - Juniper GEOLOGY: Alluvium",,[No Data],,2955,,,,,,,,,,
GRBA,LEHM0025,GRBA_P_LEHM0025,[No Data],LEHM0025,,Park,[No Data],734063,4321300,-114.2967881,39.00943,2963,[No Data],3,,,[No Data],10.2,100,2.2,0,6.4,LT,170,7.2,,TYPE: Single Spring SUBSTRATE: cobble-boulder ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2956,,,,,,,,,,
GRBA,LEHM0026,GRBA_P_LEHM0026,[No Data],LEHM0026,,Park,[No Data],734118,4321547,-114.2960688,39.0116386,2912,[No Data],3,,,[No Data],7.83,75,5.4,39,5.86,LT,170,3.5,,TYPE: Spring Complex SUBSTRATE: unsorted ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2957,,,,,,,,,,
GRBA,LEHM0027,GRBA_P_LEHM0027,[No Data],LEHM0027,,Park,[No Data],734177,4321623,-114.2953621,39.01230691,2895,[No Data],3,,,[No Data],9.25,,4.7,39.9,6.7,LT,170,7,,TYPE: Single Spring SUBSTRATE: cobble-boulder ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2958,,,,,,,,,,
GRBA,LEHM0028,GRBA_P_LEHM0028,[No Data],LEHM0028,,Park,[No Data],734187,4321638,-114.2952415,39.01243925,2893,[No Data],3,,,[No Data],8.2,10,4.9,40,6.8,LT,170,4,,TYPE: Single Spring SUBSTRATE: sand-gravel ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2959,,,,,,,,,,
GRBA,LEHM0029,GRBA_P_LEHM0029,[No Data],LEHM0029,,Park,[No Data],734500,4321878,-114.2915478,39.01451571,2834,[No Data],3,,,[No Data],5.26,10,4.8,25.7,5.7,LT,17,8.5,,TYPE: Spring Complex SUBSTRATE: clay-silt ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2960,,,,,,,,,,
GRBA,LEHM0031,GRBA_P_LEHM0031,[No Data],LEHM0031,,Park,[No Data],734793,4321844,-114.2881789,39.01413108,2805,[No Data],3,,,[No Data],8.74,15,4.1,18.8,6.3,LT,17,8.2,,TYPE: Single Spring SUBSTRATE: unsorted ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2961,,,,,,,,,,
GRBA,LEHM0032,GRBA_P_LEHM0032,[No Data],LEHM0032,,Park,[No Data],734338,4321934,-114.2933977,39.01506319,2841,[No Data],3,,,[No Data],7.86,15,6.4,50.4,5.9,LT,17,3.2,,TYPE: Single Spring SUBSTRATE: unsorted ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2962,,,,,,,,,,
GRBA,LEHM0033,GRBA_P_LEHM0033,[No Data],LEHM0033,,Park,[No Data],734329,4321872,-114.2935229,39.01450752,2855,[No Data],3,,,[No Data],6.92,14,5.5,43.4,5.7,LT,17,7.4,,TYPE: Single Spring SUBSTRATE: cobble-boulder ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2963,,,,,,,,,,
GRBA,LEHM0034,GRBA_P_LEHM0034,[No Data],LEHM0034,,Park,[No Data],734346,4321875,-114.2933257,39.01452997,2849,[No Data],3,,,[No Data],7.54,10,5.3,43.9,5.4,LT,17,4,,TYPE: Single Spring SUBSTRATE: clay-silt ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2964,,,,,,,,,,
GRBA,LEHM0035,GRBA_P_LEHM0035,[No Data],LEHM0035,,Park,[No Data],734354,4321871,-114.2932348,39.01449182,2848,[No Data],3,,,[No Data],7.58,12,8.2,44.6,5.6,LT,17,2.4,,TYPE: Spring Complex SUBSTRATE: clay-silt ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2965,,,,,,,,,,
GRBA,LEHM0036,GRBA_P_LEHM0036,[No Data],LEHM0036,,Park,[No Data],734406,4321992,-114.2925932,39.01556704,2839,[No Data],3,,,[No Data],6.97,12,8.9,49.1,5.6,LT,17,4.5,,TYPE: Spring Complex SUBSTRATE: clay-silt ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2966,,,,,,,,,,
GRBA,LEHM0037,GRBA_P_LEHM0037,[No Data],LEHM0037,,Park,[No Data],734436,4322034,-114.2922327,39.01593706,2839,[No Data],3,,,[No Data],8.28,10,6.4,50.1,5.8,LT,17,2.7,,TYPE: Single Spring SUBSTRATE: unsorted ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2967,,,,,,,,,,
GRBA,LEHM0038,GRBA_P_LEHM0038,[No Data],LEHM0038,,Park,[No Data],734505,4321972,-114.2914578,39.01536048,2824,[No Data],3,,,[No Data],5.2,10,15.4,49.3,6,LT,17,1.5,,TYPE: Spring Complex SUBSTRATE: clay-silt ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2968,,,,,,,,,,
GRBA,LEHM0039,GRBA_P_LEHM0039,[No Data],LEHM0039,,Park,[No Data],734736,4322051,-114.2887654,39.01600963,2804,[No Data],3,,,[No Data],6.31,325,4.6,54.3,5.7,LT,17,1.7,,TYPE: Single Spring SUBSTRATE: clay-silt ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2969,,,,,,,,,,
GRBA,LEHM0040,GRBA_P_LEHM0040,[No Data],LEHM0040,,Park,[No Data],738184,4321729,-114.2490954,39.0121793,2331,[No Data],3,,,[No Data],5.09,100,8.2,39.6,7.4,LT,17,3.6,,30 meters south of Upper Lehman campground TYPE: Spring Complex SUBSTRATE: cobble-boulder ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Alluvium,,[No Data],,2970,,,,,,,,,,
GRBA,LEHM0041,GRBA_P_LEHM0041,[No Data],LEHM0041,,Park,[No Data],737932,4321722,-114.2520051,39.01218486,2358,[No Data],3,,,[No Data],4.41,200,9.2,43.6,5.9,LT,17,1.8,,TYPE: Single Spring SUBSTRATE: clay-silt ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Metamorph,,[No Data],,2971,,,,,,,,,,
GRBA,LEHM0042,GRBA_P_LEHM0042,[No Data],LEHM0042,,Park,[No Data],737509,4321656,-114.2569083,39.01170573,2401,[No Data],3,,,[No Data],6.19,20,7.3,36.4,6.7,LT,17,0.7,,TYPE: Single Spring SUBSTRATE: cly ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Metamorph,,[No Data],,2972,,,,,,,,,,
GRBA,LEHM0044,GRBA_P_LEHM0044,[No Data],LEHM0044,,Park,[No Data],737385,4321660,-114.2583375,39.01177539,2420,[No Data],3,,,[No Data],9.26,,5.9,30.7,6.7,LT,1700,18,,large spring flowing from culvert TYPE: Single Spring SUBSTRATE: cobble-boulder ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2973,,,,,,,,,,
GRBA,LEHM0045,GRBA_P_LEHM0045,[No Data],LEHM0045,,Park,[No Data],737101,4321765,-114.2615776,39.01279751,2462,[No Data],3,,,[No Data],7.25,75,6.8,30.7,6.9,GT,1700,6.7,,spring completely surrounded by meadow TYPE: Spring Complex SUBSTRATE: sand-gravel ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2974,,,,,,,,,,
GRBA,LEHM0046,GRBA_P_LEHM0046,[No Data],LEHM0046,,Park,[No Data],737186,4321723,-114.2606115,39.01239643,2446,[No Data],3,,,[No Data],0,60,0,0,6.3,LT,17,7.1,,intermittent spring TYPE: Single Spring SUBSTRATE: cobble-boulder ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2975,,,,,,,,,,
GRBA,LEHM0047,GRBA_P_LEHM0047,[No Data],LEHM0047,,Park,[No Data],736428,4321823,-114.2693221,39.01350171,2560,[No Data],3,,,[No Data],5.6,15,10.6,16,6.6,LT,17,1.5,,spring complex with three heads mostly seep area TYPE: Spring Complex SUBSTRATE: clay-silt ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2976,,,,,,,,,,
GRBA,LEHM0048,GRBA_P_LEHM0048,[No Data],LEHM0048,,Park,[No Data],736306,4321935,-114.2706909,39.01454279,2593,[No Data],3,,,[No Data],8.71,16,6.2,26.9,6.8,LT,170,3,,south of Lehman Creek trail TYPE: Single Spring SUBSTRATE: clay-silt ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Metamorph,,[No Data],,2977,,,,,,,,,,
GRBA,LEHM0049,GRBA_P_LEHM0049,[No Data],LEHM0049,,Park,[No Data],736092,4321932,-114.273161,39.01457357,2626,[No Data],3,,,[No Data],9.42,75,5.5,31.4,6.2,LT,170,9,,long spring stream south of Lehman Creek TYPE: Single Spring SUBSTRATE: cobble-boulder ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2978,,,,,,,,,,
GRBA,LEHM0050,GRBA_P_LEHM0050,[No Data],LEHM0050,,Park,[No Data],734727,4321972,-114.2888964,39.01530094,2804,[No Data],3,,,[No Data],7.36,100,4.1,35.8,5.7,LT,17,5.4,,TYPE: Spring Complex SUBSTRATE: clay-silt ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2979,,,,,,,,,,
GRBA,LEHM0051,GRBA_P_LEHM0051,[No Data],LEHM0051,,Park,[No Data],735328,4322530,-114.2817697,39.02016212,2768,[No Data],3,,,[No Data],6.7,,11.1,60.4,6.6,LT,17,4.6,,spring in high meadow above Lehman Creek TYPE: Single Spring SUBSTRATE: sand-gravel ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2980,,,,,,,,,,
GRBA,LEHM0052,GRBA_P_LEHM0052,[No Data],LEHM0052,,Park,[No Data],735894,4322368,-114.2752948,39.01855147,2719,[No Data],3,,,[No Data],7.1,,16,68.5,7.1,LT,17,1.5,,TYPE: Single Spring SUBSTRATE: cobble-boulder ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2981,,,,,,,,,,
GRBA,LEHM0053,GRBA_P_LEHM0053,[No Data],LEHM0053,,Park,[No Data],733677,4321362,-114.3012202,39.01009126,2993,[No Data],3,,,[No Data],4.28,5,9,48.8,5.61,LT,1.7,2.5,,5 meters west of Lehman Creek TYPE: Single Spring SUBSTRATE: clay-silt ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2982,,,,,,,,,,
GRBA,LEHM0054,GRBA_P_LEHM0054,[No Data],LEHM0054,,Park,[No Data],733643,4321320,-114.3016268,39.00972228,2995,[No Data],3,,,[No Data],8.2,12,4.7,21,5.82,LT,17,4,,10 meters east of Lehman Creek TYPE: Spring Complex SUBSTRATE: clay-silt ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2983,,,,,,,,,,
GRBA,LEHM0055,GRBA_P_LEHM0055,[No Data],LEHM0055,,Park,[No Data],733620,4321311,-114.3018953,39.00964741,2997,[No Data],3,,,[No Data],4.62,10,5.6,22,5.24,LT,17,4.4,,20 meters west of Lehman Creek TYPE: Spring Complex SUBSTRATE: clay-silt ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2984,,,,,,,,,,
GRBA,LEHM0056,GRBA_P_LEHM0056,[No Data],LEHM0056,,Park,[No Data],733533,4321304,-114.3029014,39.00960763,3003,[No Data],3,,,[No Data],3.73,35,7.9,43.2,4.97,LT,1.7,3.5,,7 meters east of Lehman Creek TYPE: Single Spring SUBSTRATE: clay-silt ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2985,,,,,,,,,,
GRBA,LEHM0057,GRBA_P_LEHM0057,[No Data],LEHM0057,,Park,[No Data],733140,4321303,-114.3074359,39.00970343,3038,[No Data],3,,,[No Data],3.27,,12.3,39.5,5.09,LT,17,0,,TYPE: Single Spring SUBSTRATE: clay-silt ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2986,,,,,,,,,,
GRBA,LEHM0060,GRBA_P_LEHM0060,[No Data],LEHM0060,,Park,[No Data],733089,4321375,-114.3079997,39.01036512,3046,[No Data],3,,,[No Data],0,10,8.6,39.1,,LT,170,4,,TYPE: Single Spring SUBSTRATE: clay-silt ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2987,,,,,,,,,,
GRBA,LEHM0061,GRBA_P_LEHM0061,[No Data],LEHM0061,,Park,[No Data],732996,4321248,-114.309116,39.00924672,3051,[No Data],3,,,[No Data],0,10,10,42.3,,LT,17,3.3,,spring  complex with three sprigheads TYPE: Spring Complex SUBSTRATE: clay-silt ECOTYPE: Sub Alpine Fir GEOLOGY: Moraine,,[No Data],,2988,,,,,,,,,,
GRBA,LEHM0062,GRBA_P_LEHM0062,[No Data],LEHM0062,,Park,[No Data],732833,4321166,-114.3110245,39.00855199,3072,[No Data],3,,,[No Data],5.58,8,10.2,43.6,7.2,LT,170,2.5,,TYPE: Single Spring SUBSTRATE: sand-gravel ECOTYPE: Sub Alpine Fir GEOLOGY: Moraine,,[No Data],,2989,,,,,,,,,,
GRBA,LEHM0063,GRBA_P_LEHM0063,[No Data],LEHM0063,,Park,[No Data],732941,4321194,-114.309769,39.00877529,3058,[No Data],3,,,[No Data],0,11,11,44.7,,LT,17,2.5,,TYPE: Single Spring SUBSTRATE: unsorted ECOTYPE: Sub Alpine Fir GEOLOGY: Moraine,,[No Data],,2990,,,,,,,,,,
GRBA,LEHM0064,GRBA_P_LEHM0064,[No Data],LEHM0064,,Park,[No Data],732954,4321271,-114.3095927,39.00946493,3059,[No Data],3,,,[No Data],5.95,12,10.5,28.6,,LT,170,2.5,,TYPE: Single Spring SUBSTRATE: unsorted ECOTYPE: Sub Alpine Fir GEOLOGY: Moraine,,[No Data],,2991,,,,,,,,,,
GRBA,LEHM0065,GRBA_P_LEHM0065,[No Data],LEHM0065,,Park,[No Data],732783,4321165,-114.3116017,39.00855629,3078,[No Data],3,,,[No Data],6.86,5,4.4,54.1,7.2,LT,17,1.3,,single spring with stagnant pools uphill TYPE: Single Spring SUBSTRATE: sand-gravel ECOTYPE: Sub Alpine Fir GEOLOGY: Moraine,,[No Data],,2992,,,,,,,,,,
GRBA,LEHM0066,GRBA_P_LEHM0066,[No Data],LEHM0066,,Park,[No Data],739662,4321101,-114.2322642,39.00612317,2225,[No Data],3,,,[No Data],7.47,90,11,59.1,,LT,17,1.5,,TYPE: Single Spring SUBSTRATE: unsorted ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Granite,,[No Data],,2993,,,,,,,,,,
GRBA,LEHM0067,GRBA_P_LEHM0067,[No Data],LEHM0067,,Park,[No Data],739296,4322106,-114.236134,39.01526917,2220,[No Data],3,,,[No Data],5.7,16,15.1,115.6,,LT,170,4,,TYPE: Spring Complex SUBSTRATE: clay-silt ECOTYPE: Pinyon - Juniper GEOLOGY: Alluvium,,[No Data],,2994,,,,,,,,,,
GRBA,LEHM0068,GRBA_P_LEHM0068,[No Data],LEHM0068,,Park,[No Data],732726,4321214,-114.3122426,39.00901253,3088,[No Data],3,,,[No Data],7,2,5,49,6.9,LT,17,1.5,,TYPE: Single Spring SUBSTRATE: clay-silt ECOTYPE: Sub Alpine Fir GEOLOGY: Moraine,,[No Data],,2995,,,,,,,,,,
GRBA,LEHM0069,GRBA_P_LEHM0069,[No Data],LEHM0069,,Park,[No Data],732481,4320992,-114.3151449,39.00707934,3137,[No Data],3,,,[No Data],4.24,300,5.1,44.2,6.6,,,4.5,,TYPE: Spring Complex SUBSTRATE: sand-gravel ECOTYPE: Sub Alpine Fir GEOLOGY: Moraine,,[No Data],,2996,,,,,,,,,,
GRBA,LEHM0070,GRBA_P_LEHM0070,[No Data],LEHM0070,,Park,[No Data],732605,4321130,-114.3136673,39.00828858,3099,[No Data],3,,,[No Data],5.65,30,9.2,37.4,6.8,LT,17,3.3,,"spring complex with seep, meadow, and stream TYPE: Spring Complex SUBSTRATE: clay-silt ECOTYPE: Sub Alpine Fir GEOLOGY: Moraine",,[No Data],,2997,,,,,,,,,,
GRBA,LEHM0071,GRBA_P_LEHM0071,[No Data],LEHM0071,,Park,[No Data],732451,4321229,-114.3154103,39.00922065,3132,[No Data],3,,,[No Data],7.48,12,6.1,51,7.2,LT,1.7,8,,TYPE: Single Spring SUBSTRATE: sand-gravel ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2998,,,,,,,,,,
GRBA,LEHM0072,GRBA_P_LEHM0072,[No Data],LEHM0072,,Park,[No Data],733391,4321200,-114.3045752,39.00870938,3018,[No Data],3,,,[No Data],5.84,7,7.3,23,6.2,LT,170,9.3,,TYPE: Single Spring SUBSTRATE: clay-silt ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,2999,,,,,,,,,,
GRBA,LEHM0073,GRBA_P_LEHM0073,[No Data],LEHM0073,,Park,[No Data],733375,4321202,-114.3047592,39.00873165,3019,[No Data],3,,,[No Data],7.22,,7.1,27.5,6.7,LT,170,3.5,,TYPE: Spring Complex SUBSTRATE: clay-silt ECOTYPE: Aspen - Mixed Conifer GEOLOGY: Moraine,,[No Data],,3000,,,,,,,,,,
